method,pid,session,n_questions,exact_duplicate_rate,intent_duplicate_rate,categories_covered,min_per_category,category_entropy,replacement_churn,longitudinal_repetition,change_onsets,change_followup_rate,mean_words,non_question_items,invalid_output_rate,llm_calls,retries,generated_items,selection_ms,synthetic_rating_quality,semantic_near_dup_pair_rate,semantic_diversity,relevance_proxy_new
V2 −clinician_history,P017,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,11.090875137597322,2.7808972182714298,0.005263157894736842,0.6964240615512842,0.32201258060141175
V2 −clinician_history,P017,1,20,0.0,0.45,1.0,4,1.0,0.4,0.375,1,1.0,8.4,0.0,0.03333333333333333,1,0,30,10.045917006209493,2.8032419932065933,0.0,0.730352983715821,0.35737065842546745
V2 −clinician_history,P017,2,20,0.0,0.2,1.0,4,1.0,0.2,0.0,1,1.0,8.8,0.0,0.13333333333333333,1,0,30,10.997666977345943,2.861291220680129,0.0,0.7375788267905197,0.43936600121278596
V2 −clinician_history,P017,3,20,0.0,0.3,1.0,4,1.0,0.15,0.6666666666666666,0,,8.65,0.0,0.0,1,0,30,13.19124992005527,2.96099060366265,0.005263157894736842,0.7593162667756161,0.5354762401055826
V2 −clinician_history,P017,4,20,0.0,0.1,1.0,4,1.0,0.25,0.6,1,1.0,9.15,0.0,0.13333333333333333,1,0,30,12.458625016734004,2.828306865925715,0.005263157894736842,0.760331092948392,0.4286514342886538
V2 −clinician_history,P017,5,20,0.0,0.0,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,9.25,0.0,0.1,1,0,30,13.793291058391333,2.7492592076054394,0.005263157894736842,0.7818037968291816,0.34426976845203167
V2 −clinician_history,P018,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,10.576624888926744,3.099203941780026,0.0,0.708879948716455,0.3026095816395119
V2 −clinician_history,P018,1,20,0.0,0.3,1.0,4,1.0,0.4,0.125,1,1.0,8.7,0.0,0.06666666666666667,1,0,30,9.717624867334962,2.993146711674524,0.0,0.7524876408799692,0.3642080619865524
V2 −clinician_history,P018,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.8,0.0,0.1,1,0,30,11.537458980455995,3.008046162210825,0.0,0.7718805799347753,0.3642912714300864
V2 −clinician_history,P018,3,20,0.0,0.2,1.0,4,1.0,0.2,0.5,0,,8.85,0.0,0.03333333333333333,1,0,30,12.887459015473723,2.9386810455753056,0.0,0.769306996024155,0.3224333342574904
V2 −clinician_history,P018,4,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.8,0.0,0.03333333333333333,1,0,30,13.170875143259764,2.839320533218782,0.0,0.7708261057672284,0.4205834189843075
V2 −clinician_history,P018,5,20,0.0,0.2,1.0,4,1.0,0.4,0.625,0,,8.95,0.0,0.06666666666666667,1,0,30,14.776875032112002,2.8605060332182317,0.0,0.7617197513387812,0.22736806629645198
V2 −clinician_history,P019,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.06666666666666667,1,0,60,10.66429098136723,2.8740474094165656,0.005263157894736842,0.7088827312082409,0.3190048491630397
V2 −clinician_history,P019,1,20,0.0,0.2,1.0,4,1.0,0.2,0.0,1,1.0,9.1,0.0,0.06666666666666667,1,0,30,9.843916865065694,2.7769536137092983,0.0,0.7087303582885807,0.2887162362424853
V2 −clinician_history,P019,2,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,1.0,9.05,0.0,0.0,1,0,30,11.67962490580976,3.0657982351045923,0.005263157894736842,0.70735066896423,0.39557232852498553
V2 −clinician_history,P019,3,20,0.0,0.2,1.0,4,1.0,0.2,0.5,0,,9.0,0.0,0.06666666666666667,1,0,30,12.40462507121265,3.027925905781925,0.0,0.7077169214600705,0.30362191452904486
V2 −clinician_history,P019,4,20,0.0,0.2,1.0,4,1.0,0.0,,0,,9.0,0.0,0.0,1,0,30,13.944542035460472,3.027925905781925,0.0,0.7077169214600705,
V2 −clinician_history,P019,5,20,0.0,0.3,1.0,4,1.0,0.2,0.25,1,1.0,9.15,0.0,0.03333333333333333,1,0,30,13.639707816764712,3.0429293249263782,0.0,0.6944342719314489,0.36770547474439286
V2 −clinician_history,P020,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.016666666666666666,1,0,60,12.017665896564722,2.8828950074380253,0.005263157894736842,0.7116271618709924,0.3222356618384651
V2 −clinician_history,P020,1,20,0.0,0.4,1.0,4,1.0,0.35,0.2857142857142857,1,0.0,8.85,0.0,0.06666666666666667,1,0,30,9.760875022038817,2.9686604453811536,0.0,0.6831617925320181,0.27654438539611065
V2 −clinician_history,P020,2,20,0.0,0.2,1.0,4,1.0,0.35,0.0,1,1.0,8.6,0.0,0.06666666666666667,1,0,30,11.183874914422631,3.0636004014652327,0.0,0.7138797842790635,0.33084997799819366
V2 −clinician_history,P020,3,20,0.0,0.2,1.0,3,0.9921503172858167,0.25,0.2,1,1.0,9.05,0.0,0.1,1,0,30,12.449708068743348,2.8338218473617394,0.0,0.7357596056938178,0.5949789141445221
V2 −clinician_history,P020,4,20,0.0,0.1,1.0,4,1.0,0.35,0.14285714285714285,1,1.0,9.45,0.0,0.06666666666666667,1,0,30,13.52629205211997,2.8348916677935394,0.0,0.7564262787722149,0.2826806182080409
V2 −clinician_history,P020,5,20,0.0,0.1,1.0,4,1.0,0.1,0.5,0,,9.25,0.0,0.06666666666666667,1,0,30,14.356458093971014,2.943844599540831,0.0,0.7609375317451372,0.2828659658929784
V2 −clinician_history,P021,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.5,0.0,0.05,1,0,60,10.923458961769938,3.1574876441152395,0.0,0.6846377037762688,0.23704597248153664
V2 −clinician_history,P021,1,20,0.0,0.1,1.0,3,0.9921503172858167,0.45,0.2222222222222222,1,0.0,8.6,0.0,0.0,1,0,30,10.08049980737269,3.184979064830234,0.0,0.7295636638899633,0.36671820116885173
V2 −clinician_history,P021,2,20,0.0,0.15,1.0,4,1.0,0.3,0.5,0,,8.65,0.0,0.0,1,0,30,12.115583056584,3.435657463785398,0.0,0.7250424509812627,0.27094388806294806
V2 −clinician_history,P021,3,20,0.0,0.4,1.0,4,1.0,0.3,0.6666666666666666,1,0.0,8.5,0.0,0.03333333333333333,1,0,30,13.152708066627383,3.511010426681941,0.005263157894736842,0.713145407768141,0.3367718467453522
V2 −clinician_history,P021,4,20,0.0,0.3,1.0,4,1.0,0.2,0.5,0,,8.3,0.0,0.06666666666666667,1,0,30,13.542208122089505,3.4359855771914907,0.005263157894736842,0.7078903098316729,0.28238516365942196
V2 −clinician_history,P021,5,20,0.0,0.3,1.0,3,0.9921503172858167,0.4,0.75,1,1.0,8.25,0.0,0.13333333333333333,1,0,30,13.393791858106852,3.386862082265361,0.0,0.7314517202273694,0.3486011597260555
V2 −clinician_history,P022,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.65,0.0,0.05,1,0,60,10.830583050847054,2.862976989079862,0.0,0.695591259438,0.2728193857413797
V2 −clinician_history,P022,1,20,0.0,0.2,1.0,4,1.0,0.4,0.25,0,,8.45,0.0,0.06666666666666667,1,0,30,9.78674995712936,2.8416503151650674,0.0,0.7449691279606865,0.2732962741444996
V2 −clinician_history,P022,2,20,0.0,0.2,1.0,4,1.0,0.25,0.4,1,1.0,8.75,0.0,0.0,1,0,30,12.075000209733844,2.8845321992991986,0.0,0.7389917331683418,0.2997280971329248
V2 −clinician_history,P022,3,20,0.0,0.5,1.0,4,1.0,0.4,0.5,1,1.0,8.5,0.0,0.03333333333333333,1,0,30,13.171875150874257,3.09630159833427,0.0,0.7401302320604175,0.38031162570503274
V2 −clinician_history,P022,4,20,0.0,0.3,1.0,4,1.0,0.3,0.5,1,1.0,8.65,0.0,0.06666666666666667,1,0,30,13.512959005311131,3.078960771168708,0.0,0.7553532443513566,0.30442184846812553
V2 −clinician_history,P022,5,20,0.0,0.2,1.0,4,1.0,0.2,0.5,1,1.0,8.9,0.0,0.1,1,0,30,14.18254105374217,3.0720778528746235,0.0,0.7524477402453189,0.5219980720083698
V2 −clinician_history,P023,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.85,0.0,0.05,1,0,60,10.89600007981062,2.7078753256971497,0.0,0.6970540811611211,0.2938278230824337
V2 −clinician_history,P023,1,20,0.0,0.3,1.0,4,1.0,0.3,0.6666666666666666,1,1.0,8.6,0.0,0.1,1,0,30,9.653375018388033,2.7448956395957245,0.0,0.7191978755026645,0.2781677905002317
V2 −clinician_history,P023,2,20,0.0,0.4,1.0,4,1.0,0.4,0.375,0,,8.75,0.0,0.03333333333333333,1,0,30,11.264958884567022,2.8182963960769762,0.0,0.7169922483570261,0.3747432378794016
V2 −clinician_history,P023,3,20,0.0,0.4,1.0,4,1.0,0.25,0.2,1,1.0,9.1,0.0,0.03333333333333333,1,0,30,13.27574998140335,2.862936077245306,0.0,0.7301217439115355,0.4559436232821299
V2 −clinician_history,P023,4,20,0.0,0.5,1.0,4,1.0,0.15,0.6666666666666666,1,1.0,9.15,0.0,0.03333333333333333,1,0,30,13.918458018451929,2.923250955707986,0.0,0.7251719633315943,0.49231256916851546
V2 −clinician_history,P023,5,20,0.0,0.4,1.0,4,1.0,0.3,0.6666666666666666,0,,8.9,0.0,0.1,1,0,30,13.499874854460359,2.9793084502246225,0.0,0.6985115974576868,0.3946346663794018
V2 −clinician_history,P024,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.3,0.0,0.03333333333333333,1,0,60,13.60316714271903,2.5964129862582643,0.0,0.7443443295079859,0.3085839513525056
V2 −clinician_history,P024,1,20,0.0,0.0,1.0,4,1.0,0.25,0.2,0,,8.55,0.0,0.13333333333333333,1,0,30,21.20245900005102,2.6195089887868117,0.0,0.7248588757338645,0.3156558156488887
V2 −clinician_history,P024,2,20,0.0,0.1,1.0,4,1.0,0.2,0.5,0,,8.7,0.0,0.06666666666666667,1,0,30,11.228749994188547,2.61462718462447,0.005263157894736842,0.7168762786439216,0.3994996518487691
V2 −clinician_history,P024,3,20,0.0,0.2,1.0,4,1.0,0.3,0.6666666666666666,0,,8.75,0.0,0.03333333333333333,1,0,30,12.381250038743019,2.584864214988447,0.0,0.7316896362007183,0.20510036260650633
V2 −clinician_history,P024,4,20,0.0,0.2,1.0,4,1.0,0.25,0.6,1,0.0,8.55,0.0,0.03333333333333333,1,0,30,13.501833193004131,2.653482702996699,0.0,0.7147392403692219,0.24876333167616704
V2 −clinician_history,P024,5,20,0.0,0.1,1.0,4,1.0,0.15,0.6666666666666666,0,,8.6,0.0,0.13333333333333333,1,0,30,14.075082959607244,2.7779016553529052,0.0,0.7104731120287788,0.32704709535130566
V2 −clinician_history,P025,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.35,0.0,0.06666666666666667,1,0,60,13.118957867845893,3.020564674647476,0.005263157894736842,0.7218506187527618,0.3551119958973556
V2 −clinician_history,P025,1,20,0.0,0.3,1.0,4,1.0,0.1,0.5,0,,8.3,0.0,0.03333333333333333,1,0,30,10.120791848748922,2.8509786548060077,0.0,0.727168686443189,0.2650236700668129
V2 −clinician_history,P025,2,20,0.0,0.2,1.0,4,1.0,0.4,0.25,0,,8.4,0.0,0.03333333333333333,1,0,30,11.046499945223331,2.9426465800144337,0.0,0.7503128269978858,0.2685693969953727
V2 −clinician_history,P025,3,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.25,0.0,0.06666666666666667,1,0,30,12.129541952162981,2.897615714063127,0.0,0.7532077269275785,0.4327381097706913
V2 −clinician_history,P025,4,20,0.0,0.4,1.0,4,1.0,0.3,0.6666666666666666,0,,8.45,0.0,0.06666666666666667,1,0,30,13.681750046089292,3.0887654847409602,0.0,0.7387172926060157,0.3858659098593309
V2 −clinician_history,P025,5,20,0.0,0.3,1.0,4,1.0,0.25,0.6,1,1.0,8.45,0.0,0.03333333333333333,1,0,30,14.165790984407067,2.981926623610632,0.005263157894736842,0.7415725637769772,0.44922832656809886
V2 −clinician_history,P026,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.6,0.0,0.05,1,0,60,10.910667013376951,2.946515303139843,0.0,0.7079158492636244,0.2786116865094445
V2 −clinician_history,P026,1,20,0.0,0.1,1.0,4,1.0,0.45,0.1111111111111111,1,1.0,9.05,0.0,0.13333333333333333,1,0,30,9.320458164438605,3.2739392467546615,0.0,0.7250019667813012,0.38210830670149804
V2 −clinician_history,P026,2,20,0.0,0.0,1.0,4,1.0,0.25,0.2,1,1.0,9.25,0.0,0.1,1,0,30,12.131833005696535,3.2494559486097385,0.0,0.7395276319336295,0.31831589906369867
V2 −clinician_history,P026,3,20,0.0,0.2,1.0,4,1.0,0.45,0.1111111111111111,1,1.0,9.05,0.0,0.0,1,0,30,23.244749987497926,3.2790667216415614,0.0,0.7653382645189875,0.39615107485430545
V2 −clinician_history,P026,4,20,0.0,0.5,1.0,4,1.0,0.2,0.75,0,,9.1,0.0,0.03333333333333333,1,0,30,16.25179103575647,3.342834503356255,0.005263157894736842,0.7375677616124896,0.3676335521687201
V2 −clinician_history,P026,5,20,0.0,0.5,1.0,4,1.0,0.05,1.0,0,,9.05,0.0,0.0,1,0,30,16.280458075925708,3.241406388637416,0.005263157894736842,0.7362214072209631,0.11565420755250352
V2 −clinician_history,P027,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.55,0.0,0.05,1,0,60,10.996707947924733,2.8998315891129023,0.0,0.7240340602920816,0.3053064539890562
V2 −clinician_history,P027,1,20,0.0,0.1,1.0,4,1.0,0.35,0.42857142857142855,0,,8.7,0.0,0.0,1,0,30,10.774916037917137,2.6299355471488366,0.0,0.7255235578308648,0.3857640206770628
V2 −clinician_history,P027,2,20,0.0,0.3,1.0,4,1.0,0.15,0.6666666666666666,1,0.0,8.45,0.0,0.03333333333333333,1,0,30,12.057833140715957,2.6267907025190054,0.0,0.6994471490951697,0.4214039593809534
V2 −clinician_history,P027,3,20,0.0,0.3,1.0,4,1.0,0.2,0.5,0,,8.25,0.0,0.03333333333333333,1,0,30,13.406707905232906,2.631476785228292,0.0,0.7251601610927803,0.27838460946555044
V2 −clinician_history,P027,4,20,0.0,0.4,1.0,4,1.0,0.2,0.0,1,1.0,8.4,0.0,0.06666666666666667,1,0,30,12.95962487347424,2.756791255915982,0.0,0.7656359874408535,0.43148716294600536
V2 −clinician_history,P027,5,20,0.0,0.1,1.0,4,1.0,0.3,0.16666666666666666,0,,8.35,0.0,0.16666666666666666,1,0,30,13.641249854117632,2.6320609358051423,0.0,0.7632854678083891,0.2536402756120654
V2 −clinician_history,P028,0,20,0.0,0.5,1.0,4,1.0,,,0,,8.3,0.0,0.016666666666666666,1,0,60,14.71262495033443,2.787832508275925,0.0,0.7063458605224795,0.3170913983613967
V2 −clinician_history,P028,1,20,0.0,0.5,1.0,3,0.9921503172858167,0.25,0.6,0,,8.85,0.0,0.1,1,0,30,9.743999922648072,2.7279935278210488,0.005263157894736842,0.6995941044521332,0.3117715880158708
V2 −clinician_history,P028,2,20,0.0,0.3,1.0,4,1.0,0.2,0.0,1,1.0,8.65,0.0,0.0,1,0,30,11.485249968245625,2.8563962869499973,0.005263157894736842,0.6883232236609774,0.3803083862416524
V2 −clinician_history,P028,3,20,0.0,0.3,1.0,4,1.0,0.1,0.5,0,,8.7,0.0,0.06666666666666667,1,0,30,12.451292015612125,2.9706692488119644,0.005263157894736842,0.7032555907355602,0.41511248137466406
V2 −clinician_history,P028,4,20,0.0,0.4,1.0,4,1.0,0.2,1.0,0,,8.8,0.0,0.03333333333333333,1,0,30,12.690291041508317,3.17009075568759,0.0,0.7109550842111217,0.2677389048608431
V2 −clinician_history,P028,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.25,0.0,1,1.0,9.1,0.0,0.1,1,0,30,14.101624954491854,3.117863888284423,0.005263157894736842,0.7101200878085189,0.5329587475482536
V2 −clinician_history,P029,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.6,0.0,0.08333333333333333,1,0,60,11.547834146767855,2.9664439834175065,0.005263157894736842,0.6762074328290166,0.31438235243304913
V2 −clinician_history,P029,1,20,0.0,0.2,1.0,4,1.0,0.5,0.3,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,10.440915822982788,3.02269020485424,0.0,0.7401693826096072,0.3481023355789701
V2 −clinician_history,P029,2,20,0.0,0.3,1.0,4,1.0,0.15,0.3333333333333333,0,,9.0,0.0,0.1,1,0,30,12.062707915902138,2.972535029659065,0.0,0.7674915713154097,0.24140664314997942
V2 −clinician_history,P029,3,20,0.0,0.3,1.0,4,1.0,0.15,0.0,0,,8.9,0.0,0.03333333333333333,1,0,30,13.499625027179718,3.050384490886848,0.0,0.7819967093063867,0.3595481817385378
V2 −clinician_history,P029,4,20,0.0,0.45,1.0,4,1.0,0.35,0.5714285714285714,1,0.0,8.75,0.0,0.03333333333333333,1,0,30,12.884458061307669,3.092521197363289,0.010526315789473684,0.7616802565918318,0.32930043716297613
V2 −clinician_history,P029,5,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,14.313542051240802,2.9708667955530363,0.010526315789473684,0.7786876140867227,0.46863693723061967
V2 floor=4 (post-hoc),P000,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.08333333333333333,1,0,60,9.800875093787909,2.812154720369787,0.005263157894736842,0.6905881578403681,0.28173025577022887
V2 floor=4 (post-hoc),P000,1,20,0.0,0.2,1.0,4,1.0,0.35,0.42857142857142855,0,,8.85,0.0,0.06666666666666667,1,0,30,9.236708981916308,2.992248641197029,0.005263157894736842,0.7006400875401759,0.28899184303592057
V2 floor=4 (post-hoc),P000,2,20,0.0,0.2,1.0,4,1.0,0.4,0.25,1,1.0,8.65,0.0,0.0,1,0,30,11.166957905516028,3.3110612398734993,0.0,0.7131911592471896,0.32448456708198153
V2 floor=4 (post-hoc),P000,3,20,0.0,0.2,1.0,4,1.0,0.2,0.5,0,,8.55,0.0,0.03333333333333333,1,0,30,12.350209057331085,3.2790213399298667,0.0,0.7344294770025057,0.352656865388744
V2 floor=4 (post-hoc),P000,4,20,0.0,0.2,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.13333333333333333,1,0,30,12.022000038996339,3.3363582660967017,0.0,0.7290640449150193,0.3657864417261001
V2 floor=4 (post-hoc),P000,5,20,0.0,0.2,1.0,4,1.0,0.25,0.8,0,,8.95,0.0,0.06666666666666667,1,0,30,13.129665981978178,3.3295253982789896,0.0,0.7272419692102448,0.3675062778062167
V2 floor=4 (post-hoc),P001,0,20,0.0,0.5,1.0,4,1.0,,,0,,9.05,0.0,0.11666666666666667,1,0,60,10.143624851480126,2.4256206726867133,0.005263157894736842,0.6967631650593773,0.3184369358167516
V2 floor=4 (post-hoc),P001,1,20,0.0,0.1,1.0,4,1.0,0.5,0.3,1,1.0,9.0,0.0,0.03333333333333333,1,0,30,9.723583003506064,2.613839487974025,0.0,0.743431023806619,0.3540549803425723
V2 floor=4 (post-hoc),P001,2,20,0.0,0.3,1.0,4,1.0,0.25,0.6,1,0.0,8.9,0.0,0.06666666666666667,1,0,30,11.509292060509324,2.758637428986659,0.0,0.7481977403250715,0.34191573851089835
V2 floor=4 (post-hoc),P001,3,20,0.0,0.2,1.0,4,1.0,0.45,0.3333333333333333,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,12.781125027686357,2.9845440036515485,0.0,0.7178995527456928,0.39753177089963626
V2 floor=4 (post-hoc),P001,4,20,0.0,0.2,1.0,4,1.0,0.1,0.0,0,,8.9,0.0,0.1,1,0,30,12.890292098745704,2.992949292729272,0.0,0.7279468165485167,0.2008438049356955
V2 floor=4 (post-hoc),P001,5,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,1.0,8.85,0.0,0.1,1,0,30,13.440500013530254,3.2855578490880526,0.0,0.7379092056767556,0.46029983452810247
V2 floor=4 (post-hoc),P002,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.75,0.0,0.016666666666666666,1,0,60,10.595374973490834,3.3110641971633816,0.0,0.7170952030224895,0.28780060878495395
V2 floor=4 (post-hoc),P002,1,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,0.0,8.8,0.0,0.1,1,0,30,8.75062495470047,3.3967139520181924,0.0,0.6938240995257918,0.2260702863322107
V2 floor=4 (post-hoc),P002,2,20,0.0,0.3,1.0,4,1.0,0.2,0.5,1,1.0,8.85,0.0,0.06666666666666667,1,0,30,10.809709085151553,3.422884968436813,0.0,0.7345806348758466,0.38010880289358984
V2 floor=4 (post-hoc),P002,3,20,0.0,0.4,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.6,0.0,0.06666666666666667,1,0,30,12.060832930728793,3.5503590202889286,0.005263157894736842,0.7364077714123554,0.3732814554865957
V2 floor=4 (post-hoc),P002,4,20,0.0,0.3,1.0,4,1.0,0.05,1.0,0,,8.55,0.0,0.06666666666666667,1,0,30,12.780250050127506,3.626657814057745,0.005263157894736842,0.7409653295812277,0.033247579624417586
V2 floor=4 (post-hoc),P002,5,20,0.0,0.4,1.0,4,1.0,0.05,1.0,1,0.0,8.5,0.0,0.06666666666666667,1,0,30,13.1480828858912,3.682094081748187,0.005263157894736842,0.7472206529170432,0.1955128313650362
V2 floor=4 (post-hoc),P003,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.85,0.0,0.05,1,0,60,9.763167006894946,3.031252239023447,0.0,0.7050525305253673,0.29726810931281034
V2 floor=4 (post-hoc),P003,1,20,0.0,0.1,1.0,4,1.0,0.3,0.0,1,1.0,8.85,0.0,0.2,1,0,30,8.52737482637167,3.0764415610458204,0.0,0.709721305628795,0.2571576968370731
V2 floor=4 (post-hoc),P003,2,20,0.0,0.1,1.0,4,1.0,0.35,0.42857142857142855,1,1.0,8.35,0.0,0.06666666666666667,1,0,30,10.56716707535088,3.0527632940230562,0.0,0.7002690294369835,0.2995395376484219
V2 floor=4 (post-hoc),P003,3,20,0.0,0.1,1.0,4,1.0,0.25,0.4,0,,8.2,0.0,0.03333333333333333,1,0,30,12.500833021476865,3.1497016050676208,0.0,0.7354781343645603,0.3755870224007206
V2 floor=4 (post-hoc),P003,4,20,0.0,0.2,1.0,4,1.0,0.2,0.5,1,0.0,8.6,0.0,0.03333333333333333,1,0,30,13.497834093868732,3.2396040584501558,0.0,0.7235116984150239,0.23117528796536915
V2 floor=4 (post-hoc),P003,5,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.95,0.0,0.03333333333333333,1,0,30,13.724332908168435,3.220425650715162,0.0,0.7588597351612425,0.4984330888256432
V2 floor=4 (post-hoc),P004,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.9,0.0,0.0,1,0,60,10.73454087600112,2.9098258004004345,0.005263157894736842,0.6732026235571577,0.2700097129084807
V2 floor=4 (post-hoc),P004,1,20,0.0,0.3,1.0,4,1.0,0.3,0.5,0,,8.7,0.0,0.06666666666666667,1,0,30,9.310832945629954,3.271874607185313,0.0,0.7112610909823154,0.3282835569481513
V2 floor=4 (post-hoc),P004,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.06666666666666667,1,0,30,10.607999982312322,3.3712602088905514,0.0,0.7285664116492718,0.2768786118835919
V2 floor=4 (post-hoc),P004,3,20,0.0,0.2,1.0,4,1.0,0.25,0.2,1,0.0,8.6,0.0,0.03333333333333333,1,0,30,12.638458050787449,3.4168699697607665,0.0,0.725725932113475,0.2398354111436324
V2 floor=4 (post-hoc),P004,4,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,1.0,8.65,0.0,0.0,1,0,30,13.708207989111543,3.457662549728562,0.0,0.7220871674640835,0.45708555433250037
V2 floor=4 (post-hoc),P004,5,20,0.0,0.2,1.0,4,1.0,0.1,0.0,1,1.0,8.85,0.0,0.1,1,0,30,13.70362495072186,3.5563080544395347,0.0,0.7357233675851994,0.45213027966694774
V2 floor=4 (post-hoc),P005,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,10.294375009834766,3.432330660830619,0.0,0.7111891897115472,0.2911454606559248
V2 floor=4 (post-hoc),P005,1,20,0.0,0.3,1.0,4,1.0,0.4,0.625,0,,8.55,0.0,0.1,1,0,30,8.944791043177247,3.6487337546867464,0.0,0.7056196764217202,0.2740477803093108
V2 floor=4 (post-hoc),P005,2,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,10.871250182390213,3.552956331382579,0.0,0.7159746327883543,0.2243952319485722
V2 floor=4 (post-hoc),P005,3,20,0.0,0.3,1.0,4,1.0,0.2,0.25,1,0.0,8.8,0.0,0.03333333333333333,1,0,30,12.361207976937294,3.5563015690107798,0.005263157894736842,0.7237377217554797,0.47240524235281056
V2 floor=4 (post-hoc),P005,4,20,0.0,0.4,1.0,4,1.0,0.2,0.25,1,1.0,9.0,0.0,0.06666666666666667,1,0,30,12.297875015065074,3.6034492611674573,0.0,0.7476936296269472,0.49250804890102934
V2 floor=4 (post-hoc),P005,5,20,0.0,0.4,1.0,4,1.0,0.1,0.5,1,0.0,8.95,0.0,0.16666666666666666,1,0,30,12.316083069890738,3.6415643509585793,0.0,0.759270534887633,0.46736034389495085
V2 floor=4 (post-hoc),P006,0,20,0.0,0.0,1.0,4,1.0,,,0,,9.0,0.0,0.06666666666666667,1,0,60,10.164625011384487,3.1464877099542194,0.0,0.699050471976538,0.30289250715984634
V2 floor=4 (post-hoc),P006,1,20,0.0,0.2,1.0,4,1.0,0.4,0.375,1,1.0,8.5,0.0,0.0,1,0,30,9.900541976094246,3.5298893390512682,0.005263157894736842,0.7143957681215047,0.3048853446175256
V2 floor=4 (post-hoc),P006,2,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,0,,8.8,0.0,0.0,1,0,30,11.298125144094229,3.5086414384095477,0.005263157894736842,0.7551975771541416,0.43152667943672157
V2 floor=4 (post-hoc),P006,3,20,0.0,0.3,1.0,4,1.0,0.15,0.6666666666666666,1,1.0,9.05,0.0,0.0,1,0,30,12.565874960273504,3.4641732588618384,0.005263157894736842,0.7641214467339892,0.48210229733777893
V2 floor=4 (post-hoc),P006,4,20,0.0,0.3,1.0,4,1.0,0.15,0.0,0,,9.1,0.0,0.03333333333333333,1,0,30,12.503083096817136,3.605248756616382,0.005263157894736842,0.764960092331227,0.3538321325925275
V2 floor=4 (post-hoc),P006,5,20,0.0,0.2,1.0,4,1.0,0.1,0.0,1,1.0,9.0,0.0,0.13333333333333333,1,0,30,13.40549997985363,3.5753649682523845,0.005263157894736842,0.7737034080604529,0.42911727225219964
V2 floor=4 (post-hoc),P007,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.08333333333333333,1,0,60,10.191167006269097,2.835766052662712,0.0,0.7420852555984584,0.2974347797429078
V2 floor=4 (post-hoc),P007,1,20,0.0,0.3,1.0,4,1.0,0.4,0.5,0,,8.65,0.0,0.0,1,0,30,9.47870803065598,3.1084335532863827,0.0,0.7435149429202705,0.3054635825594294
V2 floor=4 (post-hoc),P007,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,11.783957947045565,3.2862973830962035,0.0,0.7538954792171417,0.2935444837326299
V2 floor=4 (post-hoc),P007,3,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,1.0,9.1,0.0,0.06666666666666667,1,0,30,12.057167012244463,3.1413059625184543,0.0,0.7412896067117163,0.357012027258498
